8564 5 1
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
3.99991 5.65645 8 5.65726 4.00009 
0
5.71848 8 5.56701 4.35198 6.11557 
1
5.71843 8 5.56705 4.35198 6.1156 
1
5.71839 8 5.56709 4.35199 6.11562 
1
5.71835 8 5.56712 4.35199 6.11565 
1
5.71831 8 5.56716 4.35199 6.11567 
1
5.71828 8 5.56718 4.35199 6.1157 
1
5.71825 8 5.56721 4.352 6.11572 
1
5.71822 8 5.56723 4.352 6.11573 
1
5.7182 8 5.56726 4.352 6.11575 
1
5.71817 8 5.56728 4.352 6.11577 
1
5.71815 8 5.5673 4.352 6.11579 
1
5.71812 8 5.56731 4.352 6.1158 
1
5.71811 8 5.56733 4.352 6.11582 
1
5.71809 8 5.56734 4.352 6.11583 
1
5.71807 8 5.56736 4.352 6.11585 
1
5.71806 8 5.56737 4.352 6.11586 
1
5.71804 8 5.56738 4.352 6.11587 
1
5.71805 8 5.56737 4.352 6.11587 
1
